"Record ID","Store Name","Store Type","Street Number","Street Name","Additional Address","City","State","Zip Code","Zip4","County","Latitude","Longitude","Authorization Date","End Date"
1559593,"Shriji Maharaj","Convenience Store","515","S Eufaula Ave",NA,"Eufaula","AL","36027","2305","BARBOUR",31.88754,-85.14531,"09/12/2023",NA
1030010,"Texaco 5","Convenience Store","1955","N Eufaula Ave",NA,"Eufaula","AL","36027","4609","BARBOUR",31.96272,-85.11797,"12/19/2011",NA
548915,"Texaco 3","Convenience Store","911","S Eufaula Ave",NA,"Eufaula","AL","36027","2607","BARBOUR",31.88082,-85.1466,"12/19/2011",NA
1022678,"Texaco Foodmart","Convenience Store","42","Western Byp",NA,"Clayton","AL","36016","6042","BARBOUR",31.87114,-85.46054,"10/18/2011",NA
637175,"Walmart SUPERCENTER 1638","Super Store","3176","S Eufaula Ave",NA,"Eufaula","AL","36027","4406","BARBOUR",31.84379,-85.16747,"09/23/2003",NA
990046,"Wilkerson Food Mart","Convenience Store","1448","Blue Springs St",NA,"Clio","AL","36017","2606","BARBOUR",31.70478,-85.58972,"02/04/2011",NA
261799,"WINN-DIXIE 478","Supermarket","1055","S Eufaula Ave",NA,"Eufaula","AL","36027","2701","BARBOUR",31.87909,-85.14809,"09/19/1972",NA
927304,"Am Pm Food Mart","Convenience Store","28845","Highway 5",NA,"Woodstock","AL","35188","3614","BIBB",33.21377,-87.16326,"04/03/2023",NA
1552064,"Andy's Country Store","Convenience Store","6777","Truman Aldrich Pkwy",NA,"West Blocton","AL","35184","2142","BIBB",33.13297,-87.14358,"07/11/2023",NA
1278124,"Brent Mini Mart","Convenience Store","2130","Main St",NA,"Brent","AL","35034","3500","BIBB",32.93595,-87.16581,"04/06/2017",NA
378187,"FOODLAND SUPERMARKET","Super Store","20000","Highway 11",NA,"Woodstock","AL","35188","3749","BIBB",33.21248,-87.16814,"09/21/1994",NA
1375042,"G & L Grocery","Convenience Store","40004A","Al Highway 183",NA,"Lawley","AL","36793","2505","BIBB",32.80769,-87.01749,"09/18/2019",NA
1420713,"Green Pond Mart 7","Convenience Store","20640","Eastern Valley Road",NA,"Green Pond","AL","35074","4342","BIBB",33.22313,-87.12589,"10/13/2020",NA
1012100,"Quick Shop 14","Convenience Store","179","Hwy. 82 East",NA,"Centreville","AL","35042",NA,"BIBB",32.95838,-87.14694,"05/01/2012",NA
1287039,"Sav Mor Food Outlet 65","Supermarket","2902","Main St",NA,"Brent","AL","35034","4001","BIBB",32.94381,-87.15677,"07/17/2017",NA
716315,"Walmart SUPERCENTER 425","Super Store","10675","Highway 5",NA,"Brent","AL","35034","3908","BIBB",32.96304,-87.16927,"09/23/2003",NA
1448592,"75 Quick Stop","Convenience Store","35250","Al Highway 75",NA,"Oneonta","AL","35121",NA,"BLOUNT",34.02141,-86.44849,"05/06/2021",NA
1485226,"Bravo 6","Convenience Store","68960","Main Street",NA,"Blountsville","AL","35031",NA,"BLOUNT",34.08044,-86.59048,"02/24/2022",NA
1493781,"Brooksville Food Mart","Convenience Store","81551","US Highway 278",NA,"Blountsville","AL","35031","5470","BLOUNT",34.1618,-86.47453,"05/27/2022",NA
1272542,"Hayden Shamrock 149","Convenience Store","149","State Highway 160",NA,"Warrior","AL","35180","4272","BLOUNT",33.84834,-86.82663,"03/15/2017",NA
1533072,"Jet Pep 12","Convenience Store","414","6th St S",NA,"Oneonta","AL","35121","1829","BLOUNT",33.94142,-86.46159,"02/16/2023",NA
1476645,"Locust Fork Grocery & Hardware","Convenience Store","30228","State Highway 79",NA,"Locust Fork","AL","35097","5804","BLOUNT",33.90635,-86.61701,"12/06/2021",NA
1470325,"Locust Fork Produce","Convenience Store","30086","State Highway 79",NA,"Locust Fork","AL","35097","5848","BLOUNT",33.90503,-86.61917,"10/28/2021",NA
1039725,"M & N Food Mart","Convenience Store","501","2nd Ave E",NA,"Oneonta","AL","35121","1507","BLOUNT",33.94799,-86.47261,"02/16/2012",NA
1473301,"Oneonta Family Mart AL0075","Convenience Store","1007","2nd Ave E",NA,"Oneonta","AL","35121","2507","BLOUNT",33.95699,-86.46397,"11/17/2021",NA
1439887,"Oneonta Quick Stop","Convenience Store","2480","2nd Avenue East",NA,"Oneonta","AL","35121",NA,"BLOUNT",33.97206,-86.44933,"03/25/2021",NA
727841,"Price Less IGA 012","Supermarket","929","2nd Ave E",NA,"Oneonta","AL","35121","2505","BLOUNT",33.95401,-86.46667,"06/06/2000",NA
1011573,"Reid's","Convenience Store","25111","State Highway 79",NA,"Trafford","AL","35172","8740","BLOUNT",33.8477,-86.66165,"07/19/2011",NA
1264827,"Rosa Food Mart","Convenience Store","58485","US Highway 231",NA,"Oneonta","AL","35121","4530","BLOUNT",33.98852,-86.51162,"12/16/2016",NA
1212591,"S & S Foods 3","Super Store","18097","State Highway 160",NA,"Cleveland","AL","35049","3684","BLOUNT",33.9874,-86.58199,"09/08/2015",NA
1527206,"Snead Marathon","Convenience Store","87127","US Highway 278",NA,"Altoona","AL","35952","9675","BLOUNT",34.11989,-86.39445,"01/24/2023",NA
1220552,"Spring Valley Super Stop","Convenience Store","79022","US Highway 278",NA,"Blountsville","AL","35031","6305","BLOUNT",34.16659,-86.51614,"11/16/2015",NA
1133026,"Super Saver","Convenience Store","17373","Hwy 75",NA,"Ramlap","AL","35133",NA,"BLOUNT",33.81635,-86.60007,"03/07/2014",NA
1010325,"Tatheer Llc MARATHON","Convenience Store","63447","US Highway 231",NA,"Cleveland","AL","35049","3455","BLOUNT",34.0061,-86.58079,"12/19/2022",NA
1410839,"Tonka Shell & Deli","Convenience Store","36270","State Highway 79",NA,"Cleveland","AL","35049","4006","BLOUNT",33.98394,-86.58686,"08/25/2020",NA
537567,"Walmart S/C  315","Super Store","2453","2nd Ave E",NA,"Oneonta","AL","35121","2791","BLOUNT",33.97273,-86.44831,"07/05/1996",NA
1449614,"B P Gas Station","Convenience Store","404","Conecuh Ave E",NA,"Union Springs","AL","36089","1415","BULLOCK",32.1457,-85.70875,"08/05/2021",NA
1182466,"Community Coin","Convenience Store","12","Herrin Ave",NA,"Union Springs","AL","36089","1883","BULLOCK",32.13555,-85.72109,"02/05/2015",NA
1255512,"Gel Enterprises LLC-Union Springs Associated Groc","Supermarket","910","Martin Luther King Blvd N",NA,"Union Springs","AL","36089","6008","BULLOCK",32.15626,-85.71513,"08/17/2016",NA
1047431,"Greenway Express","Convenience Store","18750","Hwy 82",NA,"Union Spring","AL","36089",NA,"BULLOCK",32.13825,-85.72327,"04/11/2012",NA
1376193,"Hall's Xroads Grocery","Convenience Store","9302","Highway 223",NA,"Union Springs","AL","36089","4176","BULLOCK",32.03043,-85.77425,"09/12/2019",NA
1521383,"Liberty Food Mart","Convenience Store","611","Prairie St S",NA,"Union Springs","AL","36089","1938","BULLOCK",32.13048,-85.71596,"10/27/2022",NA
990026,"McKenzie Oil Company 4","Convenience Store","102","Prairie St S",NA,"Union Springs","AL","36089","1649","BULLOCK",32.14299,-85.71622,"11/03/2011",NA
1298196,"Piggly Wiggly 126","Supermarket","205","Conecuh Ave E",NA,"Union Springs","AL","36089","1412","BULLOCK",32.14621,-85.71326,"09/20/2017",NA
1411828,"Union Springs Food Mart","Convenience Store","15288","Highway 29",NA,"Union Springs","AL","36089","3702","BULLOCK",32.07916,-85.68846,"03/23/2021",NA
1493515,"Big Daddy's C-store","Convenience Store","7069","Luverne Hwy",NA,"Greenville","AL","36037","6210","BUTLER",31.80279,-86.52053,"07/14/2022",NA
1496003,"Circle K Store 2706638","Convenience Store","1007","Fort Dale Rd",NA,"Greenville","AL","36037","3614","BUTLER",31.85249,-86.64177,"03/15/2022",NA
500222,"COUNTRY ONE STOP","Convenience Store","6786","Honoraville Rd",NA,"Greenville","AL","36037","5401","BUTLER",31.82067,-86.47619,"02/06/2002",NA
1502992,"Country Stop","Convenience Store","4125","Pineapple Hwy",NA,"Greenville","AL","36037","7371","BUTLER",31.82129,-86.69066,"05/25/2022",NA
1381172,"D-mart Convenience Store","Convenience Store","1474B","Aztec Rd",NA,"Greenville","AL","36037","5947","BUTLER",31.80299,-86.64053,"12/26/2019",NA
1243874,"Deven Llc","Convenience Store","1616","E Commerce St",NA,"Greenville","AL","36037","3400","BUTLER",31.83434,-86.59589,"07/05/2016",NA
1484873,"Dilip M Chaudhari 1994 Llc","Convenience Store","80","Halso Mill Rd",NA,"Greenville","AL","36037","5500","BUTLER",31.80621,-86.6114,"01/10/2022",NA
1381719,"Exxon","Convenience Store","1008","Fort Dale Rd",NA,"Greenville","AL","36037","3649","BUTLER",31.8489,-86.64033,"10/31/2019",NA
250541,"FOOD GIANT 645","Supermarket","160","N Palmer Ave",NA,"Georgiana","AL","36033",NA,"BUTLER",31.6424,-86.73364,"05/23/2002",NA
1460273,"Forest Home Mini Mart 1","Convenience Store","12933","Pineapple Hwy",NA,"Forest Home","AL","36030","5214","BUTLER",31.82291,-86.82993,"12/10/2021",NA
602382,"Greenville Super Foods","Supermarket","175","Greenville Byp",NA,"Greenville","AL","36037","3724","BUTLER",31.84925,-86.63612,"01/01/1930",NA
1553156,"Hill Top Food Mart","Convenience Store","100","N College St",NA,"Greenville","AL","36037","2012","BUTLER",31.82977,-86.63129,"07/27/2023",NA
1470073,"Kirby's","Convenience Store","648","E State Highway 106",NA,"Georgiana","AL","36033","4903","BUTLER",31.64123,-86.7299,"10/27/2021",NA
1510664,"Max Food Mart","Convenience Store","404","S Conecuh St",NA,"Greenville","AL","36037","2718","BUTLER",31.82252,-86.61776,"12/13/2022",NA
652945,"MCBRIDE'S HILLTOP CHEVRON","Convenience Store","100","S College St",NA,"Greenville","AL","36037","2512","BUTLER",31.82924,-86.63161,"05/05/1994",NA
1322180,"Mckenzie Mall","Convenience Store","196","Main St",NA,"McKenzie","AL","36456","5122","BUTLER",31.54025,-86.71481,"06/22/2018",NA
1481896,"Murphy USA 7087","Convenience Store","701","Willow Ln",NA,"Greenville","AL","36037","8022","BUTLER",31.85057,-86.64387,"12/01/2021",NA
291881,"PIGGLY WIGGLY 637","Supermarket","205","Cedar St",NA,"Greenville","AL","36037","2205","BUTLER",31.83037,-86.62269,"11/27/1995",NA
1516939,"Qv Food And Fuel","Convenience Store","1011","Fort Dale Rd",NA,"Greenville","AL","36037","3650","BUTLER",31.85327,-86.64164,"09/21/2022",NA
1393215,"Raybons Grocery And Market Llc","Convenience Store","735","S Conecuh St",NA,"Greenville","AL","36037","3103","BUTLER",31.81664,-86.61452,"03/08/2022",NA
585099,"Walmart S/C 1462","Super Store","501","Willow Ln",NA,"Greenville","AL","36037","8021","BUTLER",31.84832,-86.64566,"09/23/2003",NA
1517127,"1050 Tiger Mart Llc.","Convenience Store","1050","Pelham Rd S",NA,"Jacksonville","AL","36265","3022","CALHOUN",33.80334,-85.76057,"10/18/2022",NA
1135476,"ALDI 70030","Supermarket","75","Holmes Dr",NA,"Oxford","AL","36203","2419","CALHOUN",33.60928,-85.82663,"02/19/2014",NA
1502671,"ALDI 70101","Supermarket","5303","McClellan Blvd",NA,"Anniston","AL","36206","1690","CALHOUN",33.7152,-85.81878,"05/04/2022",NA
473888,"Alexandria Foodland","Super Store","85","Big Valley Dr",NA,"Alexandria","AL","36250","7000","CALHOUN",33.78087,-85.89744,"05/05/2004",NA
1486839,"Amoco Foodmart","Convenience Store","1000","W 15th St",NA,"Anniston","AL","36201","3568","CALHOUN",33.66348,-85.84285,"01/19/2022",NA
1280976,"Aoc Food Marts 17","Convenience Store","5740","McClellan Blvd",NA,"Anniston","AL","36206","1691","CALHOUN",33.72447,-85.81453,"04/26/2017",NA
1545769,"Auction Team Salvage #2","Convenience Store","116","S Center Ave",NA,"Piedmont","AL","36272","2062","CALHOUN",33.92279,-85.61091,"06/06/2023",NA
1233576,"Barry St. Foodmart /Chevron 1","Convenience Store","1510","Barry St",NA,"Oxford","AL","36203","2326","CALHOUN",33.60557,-85.8393,"03/30/2016",NA
1286433,"Bearcat Food Mart","Convenience Store","101","Main St",NA,"Weaver","AL","36277","3837","CALHOUN",33.75101,-85.81219,"10/30/2023",NA
1439197,"Besho Llc","Convenience Store","1053","Hamric Dr E",NA,"Oxford","AL","36203","1831","CALHOUN",33.6141,-85.81867,"05/03/2021",NA
1449728,"Buckhorn 53","Convenience Store","364","Buckhorn Cir",NA,"Weaver","AL","36277","5200","CALHOUN",33.78176,-85.81145,"09/12/2023",NA
888079,"Circle K 2723665","Convenience Store","800","S Quintard Ave",NA,"Anniston","AL","36201","6679","CALHOUN",33.63711,-85.82551,"04/20/2009",NA
1024625,"Circle K 2723667","Convenience Store","1601","Highway 21 S",NA,"Oxford","AL","36203",NA,"CALHOUN",33.60231,-85.83357,"09/27/2011",NA
1565842,"Circle K Store 2709309","Convenience Store","22","Coccolocca",NA,"Anniston","AL","36201",NA,"CALHOUN",33.61508,-85.83478,"10/06/2023",NA
1565847,"Circle K Store 2709314","Convenience Store","7640","US Highway 431",NA,"Alexandria","AL","36250","5012","CALHOUN",33.78286,-85.89575,"10/06/2023",NA
1565855,"Circle K Store 2709322","Convenience Store","77","Ohatchee Rd","Alabama Hwy","Ohatchee","AL","36271","8105","CALHOUN",33.78233,-86.00177,"10/06/2023",NA
1565857,"Circle K Store 2709324","Convenience Store","1443","Lenlock Ln",NA,"Anniston","AL","36206","1343","CALHOUN",33.7165,-85.85709,"10/06/2023",NA
1559581,"Circle W Marketplace","Supermarket","7832","Al Highway 77",NA,"Ohatchee","AL","36271","7836","CALHOUN",33.78183,-86.03673,"08/25/2023",NA
1122915,"Coldwater Chevron","Convenience Store","8076","Al Highway 202",NA,"Anniston","AL","36201","6893","CALHOUN",33.59723,-85.92548,"03/17/2020",NA
1568181,"Country Corner","Convenience Store","101","Shady Grove Rd",NA,"Piedmont","AL","36272","1011","CALHOUN",33.93589,-85.6125,"11/22/2023",NA
969566,"Delta Express 5101","Convenience Store","2380","Pelham Rd S",NA,"Jacksonville","AL","36265","9583","CALHOUN",33.77237,-85.7662,"09/08/2010",NA
969571,"Delta Express 5108","Convenience Store","706","Pelham Rd S",NA,"Jacksonville","AL","36265","2734","CALHOUN",33.80748,-85.76134,"09/08/2010",NA
754583,"DISCOUNT FOOD MART","Convenience Store","2630","Noble St",NA,"Anniston","AL","36201","2942","CALHOUN",33.68011,-85.8299,"06/13/2005",NA
969576,"Discount Food Mart 5117","Convenience Store","7665","US Highway 431",NA,"Alexandria","AL","36250","5015","CALHOUN",33.78312,-85.89682,"09/08/2010",NA
969581,"Discount Food Mart 5122","Convenience Store","53410","US Highway 78 W",NA,"Eastaboga","AL","36260",NA,"CALHOUN",33.60388,-86.02306,"09/08/2010",NA
969577,"Discount Food Mart 5118","Convenience Store","401","Memorial Dr",NA,"Piedmont","AL","36272","1921","CALHOUN",33.92154,-85.61612,"09/08/2010",NA
969578,"Discount Food Mart 5119","Convenience Store","7876","Al Highway 77",NA,"Ohatchee","AL","36271","7836","CALHOUN",33.78086,-86.03777,"09/08/2010",NA
1056471,"Dollar General Market 13312","Super Store","615","Highway 278",NA,"Piedmont","AL","36272",NA,"CALHOUN",33.96051,-85.56011,"04/25/2012",NA
1443998,"Duaa Saeed Llc.","Convenience Store","1500","Quintard Ave",NA,"Anniston","AL","36201","3847","CALHOUN",33.66408,-85.82729,"08/05/2021",NA
1003460,"Eagle Foods Inc - Pic N Save 289","Supermarket","1615","Quintard Ave",NA,"Anniston","AL","36201","3848","CALHOUN",33.66527,-85.82655,"06/02/2011",NA
1007293,"Express Mart 10","Convenience Store","2031","Highway 78 E",NA,"Oxford","AL","36203",NA,"CALHOUN",33.61484,-85.79095,"07/11/2011",NA
1184877,"Express Mart 26","Convenience Store","3040","US Highway 78 E",NA,"Anniston","AL","36207","4552","CALHOUN",33.61522,-85.76843,"03/02/2015",NA
1040897,"Express Mart 1","Convenience Store","595","Nisbet St NW",NA,"Jacksonville","AL","36265","1055","CALHOUN",33.82598,-85.77462,"12/17/2018",NA
806328,"Express Mart 16","Convenience Store","2301","Al Highway 202",NA,"Anniston","AL","36201","5392","CALHOUN",33.64748,-85.85938,"04/15/2019",NA
1484325,"Express Mart 25","Convenience Store","1229","Wilmer Ave",NA,"Anniston","AL","36201","4649","CALHOUN",33.66085,-85.82818,"11/09/2023",NA
1353722,"Express Mart 41 41","Convenience Store","3400","Alexandria Rd",NA,"Anniston","AL","36201","2341","CALHOUN",33.68996,-85.8473,"07/12/2019",NA
1403941,"Food Mart 17","Convenience Store","30","Al Highway 204",NA,"Wellington","AL","36279","5064","CALHOUN",33.85329,-85.91492,"05/19/2020",NA
1204432,"Food Outlet 450","Supermarket","2403","Al Highway 202",NA,"Anniston","AL","36201","5349","CALHOUN",33.64732,-85.8615,"07/01/2015",NA
1174148,"Fresh Value Oxford 97","Supermarket","601","Main St",NA,"Oxford","AL","36203","1655","CALHOUN",33.6138,-85.83492,"11/07/2014",NA
1187830,"Grab N Go Mart 3","Convenience Store","5165","Al Highway 204",NA,"Jacksonville","AL","36265","5542","CALHOUN",33.83684,-85.83569,"05/05/2015",NA
305558,"Gregerson's of Piedmont","Supermarket","612","US Highway 278 Byp E",NA,"Piedmont","AL","36272","1458","CALHOUN",33.93396,-85.60013,"05/14/1996",NA
993855,"Grubmart 9","Convenience Store","5333","Us Highway 431",NA,"Alexandria","AL","36250","6021","CALHOUN",33.75041,-85.88731,"03/31/2016",NA
993844,"Grubmart 4","Convenience Store","420","Pelham Rd S",NA,"Jacksonville","AL","36265","2728","CALHOUN",33.81162,-85.76128,"05/24/2016",NA
1487026,"Hobson City Grocery","Convenience Store","608","McDaniel St","Ste 2","Hobson City","AL","36201","7536","CALHOUN",33.62008,-85.83646,"02/23/2022",NA
632165,"J & M MIDWAY GRO # 4","Convenience Store","811","Alexandria Rd",NA,"Weaver","AL","36277","3240","CALHOUN",33.75328,-85.82422,"10/13/1998",NA
1280175,"Jamal,llc  Dba  Express Mart 4","Convenience Store","1601","Front St",NA,"Anniston","AL","36201","7506","CALHOUN",33.6279,-85.83044,"08/09/2022",NA
1484361,"Johnson's Giant Foods, Inc. #5","Super Store","815","Pelham Rd S",NA,"Jacksonville","AL","36265","2773","CALHOUN",33.80536,-85.7633,"01/11/2022",NA
1484368,"Johnson's Giant Foods, Inc. #6","Super Store","4920","Us Hwy 78 West",NA,"Oxford","AL","36203",NA,"CALHOUN",33.5979,-85.92802,"01/11/2022",NA
1099687,"K & S Quickstop 3","Convenience Store","3737","Roy Webb Rd",NA,"Jacksonville","AL","36265","8197","CALHOUN",33.88853,-85.74342,"10/01/2018",NA
1366023,"Kapp Mart","Convenience Store","1531","Greenbrier Dear Rd",NA,"Anniston","AL","36207","6705","CALHOUN",33.62942,-85.8049,"06/18/2019",NA
1395178,"Kasgo Tang Mart","Convenience Store","10346","Choccolocco Rd",NA,"Anniston","AL","36207","2619","CALHOUN",33.73113,-85.69312,"03/03/2020",NA
969583,"MAPCO Mart 5124","Convenience Store","7640","US Highway 431",NA,"Alexandria","AL","36250","5012","CALHOUN",33.78286,-85.89639,"09/08/2010",NA
969582,"MAPCO Mart 5123","Convenience Store","828","Lenlock Ln",NA,"Anniston","AL","36206","1405","CALHOUN",33.72266,-85.84216,"09/08/2010",NA
969567,"MAPCO Mart 5102","Convenience Store","1601","Pelham Rd S",NA,"Jacksonville","AL","36265","3314","CALHOUN",33.78925,-85.76131,"09/08/2010",NA
969570,"MAPCO Mart 5107","Convenience Store","22","Choccolocco Rd",NA,"Anniston","AL","36207","1931","CALHOUN",33.64371,-85.78552,"09/08/2010",NA
969575,"MAPCO Mart 5116","Convenience Store","1443","Lenlock Ln",NA,"Anniston","AL","36206","1343","CALHOUN",33.71712,-85.85638,"09/08/2010",NA
969574,"MAPCO Mart 5113","Convenience Store","1980","Bynum Blvd",NA,"Eastaboga","AL","36260","5431","CALHOUN",33.61285,-85.96153,"09/08/2010",NA
969573,"MAPCO Mart 5112","Convenience Store","140","US Highway 278 Byp E",NA,"Piedmont","AL","36272","1253","CALHOUN",33.93351,-85.61141,"09/08/2010",NA
1428429,"Mini Market Plus #4","Convenience Store","3130","McClellan Blvd",NA,"Anniston","AL","36201","2151","CALHOUN",33.68624,-85.82332,"02/01/2021",NA
1472154,"Mini Market Plus #5","Convenience Store","1528","Pelham Rd S",NA,"Jacksonville","AL","36265","3309","CALHOUN",33.79281,-85.7606,"11/10/2021",NA
1382134,"Mini Market Plus 2","Convenience Store","1020","US Highway 431",NA,"Anniston","AL","36206","2089","CALHOUN",33.70443,-85.83319,"10/30/2019",NA
1375880,"Mini Market Plus 3","Convenience Store","1001","Hwy 431 N",NA,"Anniston","AL","36206",NA,"CALHOUN",33.70262,-85.83081,"09/10/2019",NA
1346478,"Murphy USA 7697","Convenience Store","45","Plaza Ln",NA,"Oxford","AL","36203","2461","CALHOUN",33.60068,-85.83483,"11/19/2018",NA
1485850,"Murphy USA 5624","Convenience Store","5564","McClellan Blvd",NA,"Anniston","AL","36206","1664","CALHOUN",33.72008,-85.81815,"01/03/2022",NA
1501008,"Murphy USA 7170","Convenience Store","1625-A","Pelham Rd S",NA,"Jacksonville","AL","36265","3314","CALHOUN",33.78821,-85.76505,"09/06/2022",NA
